plz,name,lat,lon
31275,Lehrte,52.3819545889,10.0171036091
20097,Hamburg,53.5466038536,10.0197820279
24641,Sievershütten,53.8490693926,10.1075240658
31234,Edemissen,52.3976761512,10.2723828933
52076,Aachen,50.7151955175,6.14993941425
54484,Maring-Noviand,49.9327907261,6.98197452392
67685,Weilerbach u.a.,49.4866911383,7.61866896
95365,Rugendorf,50.2004096672,11.4545411043
01987,Schwarzheide N.L.,51.4831708255,13.8544428837
08309,Eibenstock,50.4694421179,12.6100484463
03222,Lübbenau/ Spreewald,51.8489253314,13.9513907037
85113,Böhmfeld,48.8699120616,11.3700947137
52159,Roetgen,50.6583845345,6.18337503317
66636,Tholey,49.4877346754,6.99536274837
79429,Malsburg-Marzell,47.7542148422,7.71992397472
97511,Lülsfeld,49.8701021227,10.3410770282
92699,Bechtsried,49.6372504567,12.2186458894
83549,Eiselfing,48.0325096554,12.2466893913
83368,St. Georgen,47.9783490105,12.5799213541
94436,Simbach,48.5610885241,12.7195969181
39114,Magdeburg,52.086439366,11.7451110499
91278,Pottenstein,49.7684156194,11.4187394136
31191,Algermissen,52.263171838,9.97101570369
94579,Zenting,48.7878990021,13.2558744796
25791,"Linden, Barkenholm",54.2458518614,9.19204144503
37194,"Bodenfelde, Wahlsburg",51.664428494,9.52365599974
94538,Fürstenstein,48.7130729761,13.3230511691
27243,"Harpstedt, Groß Ippener, Colnrade u.a.",52.9072044528,8.56772640606
29451,Dannenberg,53.0939326663,11.1045220043
85622,Feldkirchen,48.1428176942,11.7498443577
99441,Lehnstedt u.a.,50.9386755235,11.431966057
90619,Trautskirchen,49.4629892738,10.5794989962
89143,Blaubeuren,48.4100206293,9.78585658261
69124,Heidelberg,49.3749987369,8.64632975989
25836,"Garding, Osterhever, Poppenbüll u.a.",54.3440612135,8.77671205455
65556,Limburg,50.3956793576,8.02533833953
65558,Burgschwalbach,50.3179144246,8.05322985447
88371,Ebersbach-Musbach,47.9704297852,9.58198661351
56244,"Freilingen, Freirachdorf u.a.",50.5415379155,7.80845714803
76848,Wilgartswiesen,49.2090895357,7.84952250245
79115,Freiburg im Breisgau,47.9969642695,7.83468753597
77866,Rheinau,48.6567403634,7.93538586146
67482,Venningen,49.3254207452,7.98659704969
84405,Dorfen,48.2802020089,12.1657453929
17489,Greifswald,54.0867576016,13.415381409
83539,Pfaffing,48.0530164146,12.1036159639
94262,Kollnburg,49.0341260843,12.8767224465
94575,Windorf,48.6415472487,13.2636045274
80686,München,48.1320629528,11.5122029254
92274,Gebenbach,49.5472506096,11.8726102152
61267,Neu-Anspach,50.2928811806,8.50616155697
79104,Freiburg im Breisgau,48.0058236847,7.87679592933
29640,"Schneverdingen, Heimbuch",53.1262364034,9.80371716774
49811,Lingen,52.5110075043,7.37639169305
95703,Plößberg,49.8026369148,12.2957591414
17094,Cölpin,53.4863715376,13.325586087
41517,Grevenbroich,51.0534160253,6.5785707694
66851,"Mittelbrunn, Queidersbach u.a.",49.3973795092,7.49640381
42277,Wuppertal,51.2826739545,7.2220997193
64846,Groß-Zimmern,49.8749887118,8.81196905764
20259,Hamburg,53.5717856345,9.95826495569
98590,Schwallungen,50.6960000713,10.2756145675
22946,Trittau,53.6089238129,10.3689608622
56269,Dierdorf,50.5927571197,7.70164305983
23909,Ratzeburg,53.7029619523,10.756562367
77784,Oberharmersbach,48.3829863774,8.15548072754
34326,Morschen,51.0628098743,9.61095892425
87739,Breitenbrunn,48.1342159275,10.3866078117
60529,Frankfurt am Main,50.0795700613,8.58012072529
64342,Seeheim-Jugenheim,49.7590032539,8.65999824186
63856,Bessenbach,49.9649978011,9.26130551696
79106,Freiburg im Breisgau,48.0050924297,7.85403121872
36154,Hosenfeld,50.5096509621,9.49185914216
93348,Kirchdorf,48.7634645092,11.9141442632
56659,Burgbrohl,50.4582762154,7.26653165469
85057,Ingolstadt,48.7801719807,11.4044654037
96231,Staffelstein,50.1002336288,11.0211029326
97523,Schwanfeld,49.9206679662,10.1333663627
72348,Rosenfeld,48.2843859675,8.71678665107
78234,Engen,47.8619552728,8.77113625729
46359,Heiden,51.8253340953,6.95525028701
99897,Tambach-Dietharz/ Thür.,50.7685284212,10.6029218692
93185,Michelsneukirchen,49.1218074974,12.5413240636
09120,Chemnitz,50.8095615543,12.9104347205
94142,Fürsteneck,48.7365967211,13.4533829964
80335,München,48.1455460848,11.553972095
68789,Sankt Leon-Rot,49.2640793527,8.61147734753
74196,Neuenstadt am Kocher,49.2398051799,9.32363774966
26683,Saterland,53.0872666162,7.69397359663
34399,Oberweser,51.6270741363,9.50553898919
67585,Dorn-Dürkheim,49.7645866191,8.2782466663
06108,Halle/ Saale,51.4872435587,11.9615818212
59427,Unna,51.5341461134,7.74556642471
98630,Römhild,50.3928370692,10.5649334783
45219,Essen,51.3660822141,6.94417149962
79805,Eggingen,47.7016427625,8.38869907842
24256,Fargau-Pratjau,54.3270294636,10.3684597993
78736,Epfendorf,48.2583741216,8.61867140723
63517,Rodenbach,50.1369258939,9.04117365858
38489,"Beetzendorf, Rohrberg, Jübar",52.6870463762,11.0133112669
18609,Binz,54.418316465,13.5915088146
17326,Brüssow,53.3862932755,14.1582583413
02742,Neusalza-Spremberg,51.0318328715,14.543182295
54456,Tawern,49.6729533479,6.51295083231
50170,Kerpen,50.875383243,6.59052125555
58089,Hagen,51.3776233849,7.43543093498
87561,Oberstdorf,47.3687322217,10.2680061996
29591,Römstedt,53.0991700809,10.6546982926
06493,"Ballenstedt, Harzgerode",51.624980639,11.003755474
67125,Dannstadt-Schauernheim,49.4216406331,8.31465122743
92421,Schwandorf,49.3171184809,12.0833676539
58553,Halver,51.1886181087,7.4953801788
34317,Habichtswald,51.3277204529,9.33331412544
56355,Nastätten u.a.,50.2048561148,7.82163565662
79664,Wehr,47.6255263874,7.91509868437
59558,Lippstadt,51.6858595951,8.41182323415
07613,"Crossen, Heideland u.a.",50.9874433425,11.9394613544
14612,Falkensee,52.5738657396,13.0817797638
97267,Himmelstadt,49.9238794853,9.78209913387
22147,Hamburg,53.6112449517,10.1372012941
87463,Dietmannsried,47.8289250779,10.2830490005
29369,Ummern,52.5870648038,10.4427422427
91462,Dachsbach,49.6442708245,10.7164895359
58313,Herdecke,51.4130739969,7.4174754498
13597,Berlin Spandau,52.5272505689,13.2194953598
95502,Himmelkron,50.0570205832,11.6094140635
07927,Hirschberg,50.4200013338,11.8170997635
77955,Ettenheim,48.2502339939,7.86153691354
50859,Köln,50.9533231775,6.83286028012
50858,Köln,50.9242652045,6.85667119406
64287,Darmstadt,49.8849444468,8.70592446404
21358,Mechtersen,53.2801389978,10.2998414574
67376,Harthausen,49.2982198234,8.34791475042
73655,Plüderhausen,48.8068137641,9.61065024334
94315,Straubing,48.8809560685,12.5740828069
71737,Kirchberg,48.9475472982,9.34701773061
58456,Witten,51.4006061126,7.28244532744
30539,Hannover,52.3294160835,9.8420589754
89194,Schnürpflingen,48.2654649351,9.99352706583
45889,Gelsenkirchen,51.5361826929,7.11134043305
85405,Nandlstadt,48.5307927167,11.8112498886
18181,"Rostock, Graal-Müritz",54.2421633752,12.234447083
09217,Burgstädt,50.9221110546,12.8042591274
14480,Potsdam,52.3742825809,13.1346615232
89426,Wittislingen,48.6300500639,10.4401328753
52355,Düren,50.7789134359,6.44827552259
54441,"Ayl, Trassem u.a.",49.55482885,6.53831418952
80636,München,48.1509945495,11.5436381676
92260,Ammerthal,49.445391058,11.7659195289
27755,Delmenhorst,53.0186753198,8.62519672778
72519,Veringenstadt,48.177710628,9.21184783784
73272,Neidlingen,48.5754648894,9.56490022988
04703,Leisnig,51.1762310001,12.937871215
08428,Langenbernsdorf,50.7561513611,12.2936704517
84577,Tüßling,48.2062042892,12.6144066666
79346,Endingen am Kaiserstuhl,48.134015138,7.68199633537
50181,Bedburg,51.0099357733,6.54508964214
86571,Langenmosen,48.6042527245,11.2103422095
72667,Schlaitdorf,48.6074955263,9.21655682807
31702,Lüdersfeld,52.3556973317,9.25124120365
29699,Bomlitz,52.9201302684,9.65318728478
06184,Kabelsketal,51.4397831462,12.1026589568
84558,Kirchweidach,48.0817240142,12.6545654203
18528,Bergen/ Rügen,54.4338367746,13.4366660218
01609,"Gröditz, Wülknitz, Röderaue",51.3912714733,13.4252969543
66987,Thaleischweiler-Fröschen,49.2627946019,7.57769704967
83734,Hausham,47.7531682804,11.8278552991
49134,Wallenhorst,52.3446036264,8.02400780069
84061,Ergoldsbach,48.6911431184,12.2141591843
08645,Bad Elster,50.281955408,12.2500314033
94372,Rattiszell,49.0347191342,12.6306119293
01458,Ottendorf-Okrilla,51.1763882962,13.8218365338
17449,Karlshagen,54.1720266123,13.8096228733
41179,Mönchengladbach,51.1577157263,6.35253784836
46487,Wesel,51.6735822603,6.54067645776
82407,Wielenbach,47.8711124359,11.1849954134
90482,Nürnberg,49.46387877,11.1487662156
75057,Kürnbach,49.0773194447,8.84626989494
76185,Karlsruhe,49.0108719042,8.35834288365
55776,"Berglangenbach, Ruschberg u.a.",49.620375355,7.2715632967
89520,Heidenheim an der Brenz,48.7300443154,10.1938421214
32429,Minden,52.2704004139,8.85142753967
32547,Bad Oeynhausen,52.1984878962,8.83100560671
93189,Reichenbach,49.1790355431,12.3471042973
94239,Zachenberg,48.9698848347,12.9999541066
24622,Gnutz,54.1305181025,9.82243143531
24247,Mielkendorf,54.2829367297,10.0209546073
87541,Bad Hindelang,47.4668667254,10.4017175636
91460,Baudenbach,49.6320225334,10.5407024563
46459,Rees,51.7734349383,6.42041398179
54455,Serrig,49.5708563703,6.60440613258
54576,Hillesheim,50.2834543108,6.66161402039
82346,Andechs,47.9685791044,11.2065965671
04229,Leipzig,51.3219524932,12.3375247372
79685,Häg-Ehrsberg,47.738504071,7.92826286109
81379,München,48.0993856151,11.5318459145
95509,Marktschorgast,50.096898849,11.6535337956
18236,"Kröpelin, Carinerland",54.0518862015,11.7897221904
83052,Bruckmühl,47.8895253385,11.9336748668
26607,Aurich,53.5177752156,7.54072046118
27432,Bremervörde,53.4919486969,9.09427805194
21647,Moisburg,53.4038765873,9.7106037598
89605,Altheim,48.3320689475,9.7732319745
74572,Blaufelden,49.3034132713,9.96625081356
73463,Westhausen,48.8898290772,10.208600873
97348,Rödelsee,49.686943392,10.3050086555
57076,Siegen,50.9004889232,8.03143989166
17367,Eggesin,53.6479480932,14.1294696553
99102,"Rockhausen, Klettbach",50.9111676327,11.1443737869
82494,Krün,47.5118307056,11.2398731446
57562,Herdorf,50.7772048511,7.9486896376
17337,"Uckerland, Groß Luckow, Schönhausen",53.565488192,13.6938838493
82166,Gräfelfing,48.1226931737,11.4367021578
56299,Ochtendung,50.3479418337,7.3848843939
90592,Schwarzenbruck,49.3498193968,11.2676257124
86564,Brunnen,48.6343229451,11.3318574107
92708,Mantel,49.6784097889,12.0304045692
16775,"Gransee, Löwenberg",52.9860354128,13.1386021198
72355,Schömberg,48.1987026665,8.75559934906
75050,Gemmingen,49.153473984,8.97868970145
21522,"Hohnstorf (Elbe), Hittbergen",53.352721489,10.5825180772
56077,Koblenz,50.3613215049,7.64693074292
79279,Vörstetten,48.0699149566,7.83615539399
49849,Wilsum,52.5421878868,6.83326500175
04177,Leipzig,51.3397372663,12.3309615582
22527,Hamburg,53.5985049021,9.93077083748
74579,Fichtenau,49.072217146,10.2070274994
26954,Nordenham,53.4550873406,8.48387187303
34497,Korbach,51.2662302621,8.8425522983
25572,Sankt Margarethen,53.9252324623,9.25926545019
96114,Hirschaid,49.8113988825,10.9781218419
23775,Großenbrode,54.3677173428,11.0703604258
02929,Rothenburg/O.L.,51.3557088458,14.9449071831
95519,Vorbach,49.8001982476,11.7474269034
06193,Petersberg,51.5970905359,11.9065726723
02943,"Weißwasser, Boxberg",51.4130701219,14.5969410629
53619,Rheinbreitbach,50.6223676314,7.24793315404
96524,"Neuhaus-Schierschnitz, Judenbach",50.3486450899,11.224234898
21256,Handeloh,53.2472401579,9.84240229826
83730,Fischbachau,47.7367797359,11.9479528784
38642,Goslar,51.9258073606,10.4384377313
18233,"Neubukow, Ravensberg u.a.",54.0069418278,11.6625475748
34596,Bad Zwesten,51.0485296247,9.16485913158
91126,Schwabach,49.3142125541,11.001117813
53562,Sankt Katharinen (Landkreis Neuwied),50.5916092683,7.35705981279
15827,Blankenfelde-Mahlow,52.3248925863,13.4104883649
68167,Mannheim,49.4962227132,8.49285760336
25560,Schenefeld,54.0551770556,9.47106713681
88486,Kirchberg an der Iller,48.1343752242,10.0748538245
37351,Dingelstädt,51.3195638189,10.3017174868
86868,Mittelneufnach,48.1815588409,10.5967744255
54612,Lasel,50.1131307382,6.48318471289
77716,"Fischerbach, Haslach, Hofstetten",48.2812352928,8.09036773325
87650,Baisweil,47.9518082237,10.5441151054
91334,Hemhofen,49.6884535148,10.9428190391
50829,Köln,50.9742991581,6.87054273874
97292,"Üttingen, Holzkirchen",49.7846219873,9.70876207396
48143,Münster,51.9613060589,7.62645307777
67311,Tiefenthal,49.54592613,8.10668232588
76473,Iffezheim,48.8224005733,8.14375201571
06122,Halle/ Saale,51.484275682,11.9292859932
93186,Pettendorf,49.0470955843,12.0102924012
83064,Raubling,47.7861667584,12.0831364201
91091,Großenseebach,49.6245441479,10.8757848712
01829,Wehlen,50.9611120183,14.0078207321
03044,Cottbus,51.7813733785,14.3327043258
41238,Mönchengladbach,51.1634289209,6.48893585325
50170,Kerpen,50.9052023448,6.67385629184
48712,Gescher,51.9470628422,7.02172811922
63071,Offenbach am Main,50.0905700495,8.76598849497
56133,"Fachbach, Exklave Lahnstein",50.3445754695,7.68193168636
34119,Kassel,51.3170139722,9.46435451521
78089,Unterkirnach,48.0993991844,8.33391424897
83555,Gars a. Inn,48.1433791637,12.299394165
93109,Wiesent,49.0278607738,12.3697024961
29484,Langendorf,53.0845528453,11.2630365731
63867,Johannesberg,50.028954425,9.1299985096
27367,"Sottrum, Reeßum, Bötersen u.a.",53.1074689198,9.25204148224
38644,Goslar,51.9097365809,10.5017284711
91595,Burgoberbach,49.2226798133,10.5862466027
54411,"Deuselbach, Hermeskeil, Rorodt",49.657258842,6.9472897871
08547,Jößnitz,50.5500964281,12.1350763261
97084,Würzburg,49.740400786,9.95579146088
22087,Hamburg,53.5634951996,10.0241513794
97645,Ostheim v.d. Rhön,50.4555297958,10.1956929007
22113,"Hamburg, Oststeinbek",53.5364000591,10.1775647774
85104,Pförring,48.8196902672,11.6876295264
69493,Hirschberg an der Bergstraße,49.5038189651,8.66240677313
27321,"Thedinghausen, Emtinghausen",52.9501131473,9.02109091816
36304,Alsfeld,50.7642409327,9.29931069982
82392,Habach,47.7277324641,11.2871581077
01099,Dresden,51.0917768788,13.8276576951
46397,Bocholt,51.8688222165,6.66319328768
83553,Frauenneuharting,48.0337451018,12.0467904187
19348,"Perleberg, Berge u.a.",53.2167216119,11.8958991337
60310,Frankfurt am Main (Taunusturm),50.1106153859,8.67282325259
72417,Jungingen,48.3271036098,9.04048577596
86465,Welden,48.4625143051,10.72695172
38468,Ehra-Lessien,52.5779924319,10.7762849953
54531,Manderscheid,50.0986440652,6.81045477237
67271,Kindenheim,49.6094668618,8.1484201177
49459,"Lembruch, Burlage",52.5243868622,8.37849327278
67808,"Steinbach, Weitersweiler, Bennhausen, Mörsfeld, Würzweiler, Ruppertsecken u.a.",49.6006267031,7.83739205209
67681,Sembach,49.5205913453,7.85986228736
29328,Faßberg,52.8849725396,10.181481254
74545,Michelfeld,49.115095891,9.6466853196
57489,Drolshagen,51.0319018104,7.77077550561
55627,Merxheim,49.7903511516,7.55116647677
26835,"Hesel, Neukamperfehn u.a.",53.3047231389,7.60692257487
64401,Groß-Bieberau,49.7881738415,8.8189217845
84389,Postmünster,48.4276481466,12.8892825258
66798,Wallerfangen,49.3194697966,6.65835086012
29378,Wittingen,52.6909083054,10.7667886536
95183,Feilitzsch,50.3810644574,11.9129925973
94366,Perasdorf,48.955292249,12.8113892535
95356,Grafengehaig,50.2074565595,11.6128017455
52159,Roetgen,50.6361395186,6.2154101149
97776,Eußenheim,50.0083465061,9.84747914051
91608,Geslau,49.3607155145,10.3101797247
87672,Roßhaupten,47.6626665625,10.7063365905
37633,Dielmissen,51.9686804982,9.60792914159
09356,St. Egidien,50.796683036,12.6223971751
09600,"Weißenborn, Oberschöna",50.922895543,13.2503848234
14165,Berlin Zehlendorf,52.4175446857,13.2535140849
92339,Beilngries,49.0130350042,11.4958946774
79276,Reute,48.0872801358,7.81992885046
69502,Hemsbach,49.5950554752,8.64678011651
63329,Egelsbach,49.9698274994,8.65536297222
97659,Schönau a.d. Brend,50.3659143552,10.0900982881
99096,Erfurt,50.9553098349,11.0351045419
79780,Stühlingen,47.7696761521,8.42931617708
73660,Urbach,48.8237538695,9.57707955153
66440,Blieskastel,49.2153723137,7.26376958796
45663,Recklinghausen,51.5796597319,7.23357041767
56290,Beltheim,50.1205133819,7.40731124079
76694,Forst,49.1606756703,8.58702376553
32832,Augustdorf,51.9013008981,8.75597758009
88376,Königseggwald,47.9278783415,9.42728175851
73489,Jagstzell,49.0289956045,10.1203230415
96179,Rattelsdorf,50.0376498986,10.8808608956
57520,"Emmerzhausen, Niederdreisbach, Steinebach",50.7481831821,7.91674063426
76770,Hatzenbühl,49.1157163937,8.23990075905
67069,Ludwigshafen am Rhein,49.5240003488,8.39342429478
77790,Steinach,48.2856947827,8.02849111153
65553,Limburg,50.4037844108,8.08720629195
29323,Wietze,52.642957752,9.81866847953
22415,Hamburg,53.6474563561,10.0083792522
99198,"Udestedt, Mönchenholzhausen u.a.",51.0419067834,11.1467053374
35239,Steffenberg,50.8346134943,8.45274491288
74867,Neunkirchen,49.3974119664,9.01940177563
95173,Schönwald,50.201304596,12.0836462559
04613,Lucka,51.0835488556,12.3296304001
12621,Berlin Kaulsdorf,52.5025123677,13.5876512619
02694,"Großdubrau, Malschwitz",51.2633917119,14.5343918887
86947,Weil,48.1234427007,10.947368799
86911,Dießen a. Ammersee,47.9553462226,11.0571619923
52459,Inden,50.8621005779,6.37089697847
34117,Kassel,51.3158482659,9.49172449645
67744,"Medard, Rathskirchen u.a.",49.6087218291,7.71809045949
78652,Deißlingen,48.1097942919,8.59992135658
24869,Dörpstedt,54.4323738465,9.35544248329
10997,Berlin Kreuzberg,52.5009619673,13.4354819672
39448,Börde-Hakel,51.9573274195,11.4305456143
02627,"Weißenberg, Hochkirch u.a.",51.1677666243,14.5744692281
40468,Düsseldorf,51.2671087043,6.77664833687
57627,Hachenburg,50.6483505041,7.82431560294
58515,Lüdenscheid,51.1965367341,7.62922347809
87752,Holzgünz,48.0251275788,10.2470026913
22946,Trittau,53.5850931673,10.4451792626
33154,Salzkotten,51.6743954625,8.60249014468
28719,Bremen,53.1516796722,8.70945722644
44801,Bochum,51.4475101836,7.26821261909
68163,Mannheim,49.4690929445,8.50322345641
78054,Villingen-Schwenningen,48.0646466807,8.51888192261
30449,Hannover,52.3623295618,9.71410490039
24649,Wiemersdorf,53.9572381861,9.90512716025
21521,Aumühle,53.5254175823,10.3642431204
66989,"Höheinöd, Petersberg u.a.",49.2889620402,7.60521147127
56340,Osterspai,50.2463818254,7.68825460809
86703,Rögling,48.8467769544,10.9477640982
04749,Ostrau,51.2004217457,13.1310617333
39359,"Rätzlingen, Wegenstedt, Calvörde, Böddensell u.a.",52.3960189297,11.19471361
97769,Bad Brückenau,50.3072365971,9.78494856491
22889,Tangstedt,53.7010592734,10.0700576346
73275,Ohmden,48.6498203381,9.53080376186
84567,Erlbach,48.2933251746,12.7794034057
94544,Hofkirchen,48.678603094,13.1670426406
24619,Börnhöved,54.0652605374,10.2027946683
25788,Delve,54.3056134999,9.2418529033
88697,Bermatingen,47.7280726598,9.34181274214
86343,Königsbrunn,48.2607116667,10.8853998354
01900,"Großröhrsdorf, Bretnig-Hauswalde",51.1442981036,14.0317865695
88436,Eberhardzell,47.9905077048,9.83376602332
87499,Wildpoldsried,47.7757460851,10.4153364562
18059,"Rostock, Papendorf u.a.",54.0282437298,12.0857590183
93177,Altenthann,49.0711898612,12.3030659353
94530,Auerbach,48.8090472091,13.0962962476
91247,Vorra,49.5600832016,11.4831576915
29472,Damnatz,53.1423848652,11.1638854397
67580,Hamm,49.7477899675,8.44938468282
75339,Höfen an der Enz,48.8010335444,8.57750774201
33699,Bielefeld,51.9853766431,8.6221641917
72351,Geislingen,48.2971719797,8.78133683097
69253,Heiligkreuzsteinach,49.4974513013,8.79016733653
72474,Winterlingen,48.188935787,9.13870276847
66793,Saarwellingen,49.3535105782,6.84061318899
36466,"Dermbach, Wiesenthal",50.7099056807,10.1347499491
67480,Edenkoben,49.2863390546,8.09415083554
97907,Hasloch,49.8019915412,9.48257641652
51427,Bergisch Gladbach,50.9495621879,7.12919514257
38644,Goslar,51.9078923638,10.4103447399
83413,Fridolfing,47.9943491972,12.8227481219
67346,Speyer,49.3290670969,8.4343303864
85354,Freising,48.3935897195,11.7063767355
49835,Wietmarschen,52.515156122,7.18006901693
06217,Merseburg,51.3450374373,11.9744041628
94267,Prackenbach,49.1021255836,12.8215872858
64407,Fränkisch-Crumbach,49.7440336501,8.84284077648
32425,Minden,52.3322826804,8.89734496242
89434,Blindheim,48.646373109,10.6143676184
86940,Schwifting,48.0436042498,10.9395280373
73114,Schlat,48.6523561602,9.70594791954
09548,Seiffen/Erzgeb.,50.6343342491,13.4606420856
18211,"Retschow, Admannshagen-Bargeshagen u.a.",54.0600606546,11.8890794631
13053,Berlin Alt-Hohenschönhausen,52.5496978792,13.5059877357
57080,Siegen,50.8424214087,7.99278918925
88450,Berkheim,48.046804731,10.069528638
23815,Geschendorf,53.9223352963,10.4632003588
75217,Birkenfeld,48.8706398904,8.60824760357
25761,Büsum,54.1594132662,8.8668342883
52538,"Gangelt, Selfkant",51.0111805789,5.97171616435
49767,Twist,52.6652518423,7.09664030435
35792,Löhnberg,50.5378720206,8.25594911452
86637,Wertingen,48.5436943946,10.6657371839
86856,Hiltenfingen,48.1537889237,10.7136091676
54533,"Bettenfeld, Niederöfflingen u.a.",50.0534041738,6.71425485118
07552,Gera,50.9160082312,12.0700582442
04103,Leipzig,51.3321136931,12.3903516201
08352,Raschau,50.5153003982,12.8632084191
12047,Berlin Kreuzberg,52.4905325485,13.4284814934
67483,Edesheim,49.289358008,8.01298498182
89264,Weißenhorn,48.3045351547,10.1736152287
89561,Dischingen,48.7031611292,10.4019328851
25725,"Schafstedt, Weidenhof, Bornholt",54.0855573925,9.29690917245
63928,Eichenbühl,49.6751953686,9.36000029638
56753,"Mertloch, Welling u.a.",50.2565402445,7.30790013738
48531,Nordhorn,52.4398639864,7.12931594054
45665,Recklinghausen,51.6092558086,7.24895870349
57614,Steimel,50.6419331696,7.65998876775
67112,Mutterstadt,49.4419056344,8.34717331288
95692,Konnersreuth,50.0059451634,12.223888143
31162,Bad Salzdetfurth,52.0723589076,10.0244188507
73494,Rosenberg,49.0102523387,10.0300430894
91555,Feuchtwangen,49.175296641,10.3213499729
78083,Dauchingen,48.0931436248,8.54985547091
39446,Staßfurt,51.8912850256,11.5409431466
27374,Visselhövede,52.992872734,9.55535696711
84544,Aschau a. Inn,48.1983656031,12.3554934607
24392,Süderbrarup,54.6332521905,9.79613866696
73447,Oberkochen,48.7809403095,10.1004766555
89297,Roggenburg,48.2802155954,10.2483067209
95239,Zell,50.1330501736,11.7994704186
65479,Raunheim,50.0143831892,8.47176467868
32756,Detmold,51.9384262048,8.87449747445
74925,Epfenbach,49.3432738521,8.92003224721
74706,Osterburken,49.445856544,9.41120962557
91720,Absberg,49.1582103193,10.8609481719
96269,Großheirath,50.1786060942,10.9205339357
06577,Heldrungen,51.2791735335,11.2368016078
17440,"Kröslin, Krummin, Lassan u.a.",54.1364514049,13.7496021479
01279,Dresden,51.027268437,13.8265868979
76470,Ötigheim,48.8865033323,8.23922608381
79793,Wutöschingen,47.6569767127,8.36258994674
35768,Siegbach,50.7508401969,8.41744678327
36041,Fulda,50.5594065751,9.62942308234
55288,Armsheim,49.8818338005,8.08755905128
42399,Wuppertal,51.2323910718,7.27745085592
56070,Koblenz,50.3641846408,7.56153777036
91359,Leutenbach,49.6962646484,11.185694963
82008,Unterhaching,48.0662996569,11.6191045801
12051,Berlin Neukölln,52.4668759006,13.4297996967
17375,"Vogelsang-Warsin, Meiersberg, Mönkebude u.a.",53.6940985049,13.995310683
52428,Jülich,50.928245742,6.36875082918
21438,Brackel,53.3017245218,10.0572721754
22177,Hamburg,53.606012782,10.0675434785
25845,"Nordstrand, Elisabeth-Sophien-Koog, Südfall",54.4655298324,8.72647346346
35447,Reiskirchen,50.5857560425,8.85843646267
25872,Ostenfeld,54.4631980398,9.25190544936
55543,Bad Kreuznach,49.8294085386,7.87309618531
32549,Bad Oeynhausen,52.2413437031,8.78933131893
25842,"Langenhorn, Ockholm u.a.",54.6865028497,8.92049555025
61130,Nidderau,50.2444262457,8.8953660418
73728,Esslingen am Neckar,48.7407290242,9.30829018043
06556,Artern/Unstrut u.a.,51.3620481234,11.3011069616
07819,Triptis,50.7370906088,11.8325028565
45897,Gelsenkirchen,51.5659188083,7.07287261005
56869,Mastershausen,50.056936831,7.35062297067
97783,Karsbach,50.0605149468,9.78712461821
97074,Würzburg,49.7831807196,9.96282050888
89429,Bachhagel,48.6346683022,10.3350201941
88373,Fleischwangen,47.8810612884,9.47902764509
24811,Owschlag u.a.,54.4025094657,9.61277687118
25436,Uetersen,53.6909023481,9.67686560339
67745,Grumbach,49.6694720403,7.576213479
93138,Lappersdorf,49.0734051867,12.0589262871
08523,Plauen,50.4715430893,12.1064354782
95685,Falkenberg,49.8550240942,12.224715681
08237,Steinberg,50.5442342299,12.4768885193
32657,Lemgo,52.0336121622,8.901870096
86565,Gachenbach,48.5039454654,11.2495439902
06420,Könnern,51.6865666718,11.7483903528
39217,Schönebeck (Elbe),52.0419268683,11.8135713848
94118,Jandelsbrunn,48.7279868111,13.6875205446
48653,Coesfeld,51.9174293919,7.1526443501
45772,Marl,51.6866872892,7.11958236372
19243,Wittenburg u.a.,53.5189452972,11.0819822164
47638,Straelen,51.4288835937,6.25940972961
79618,Rheinfelden (Baden),47.5864379249,7.76917961999
77972,Mahlberg,48.2943032596,7.79840733212
77830,Bühlertal,48.6828873754,8.1970472902
97291,Thüngershem,49.876464862,9.85689572977
21228,Harmstorf,53.3491617921,9.98307033579
97342,Obernbreit,49.6636202822,10.1871677573
39576,Stendal,52.5851700908,11.7838927425
83569,Vogtareuth,47.931498224,12.1764382958
14727,Premnitz,52.543673454,12.3690472179
04862,Mockrehna,51.5110712956,12.8310626118
97789,Oberleichtersbach,50.2764282646,9.80316619757
74424,Bühlertann,49.0326071713,9.93013635028
34128,Kassel,51.3397935318,9.42092766462
06179,Teutschenthal,51.4414354613,11.8165125694
91174,Spalt,49.1763035608,10.917291073
34302,Guxhagen,51.1998911777,9.50456953906
31061,Alfeld (Leine),51.9856113792,9.82532444649
97282,Retzstadt,49.9091693021,9.88731443687
29353,Ahnsbeck,52.6081870663,10.2940209591
78727,Oberndorf am Neckar,48.2951684742,8.57095705284
75443,Ötisheim,48.9632778188,8.80002813507
74865,Neckarzimmern,49.3250731831,9.15231834812
74199,Untergruppenbach,49.0941922984,9.30707256181
12526,Berlin Bohnsdorf,52.3976421894,13.5643006229
94158,Philippsreut,48.8786222499,13.6732910054
17449,Karlshagen,54.1154350994,13.8180101198
29588,Oetzen,53.0147114325,10.6970267935
24768,Rendsburg,54.3023297755,9.65428948549
36214,Nentershausen,51.0085170605,9.94356922961
85120,Hepberg,48.8279101147,11.4604867712
39288,Burg,52.2845737121,11.8563469152
61476,Kronberg im Taunus,50.188734577,8.51605013482
65824,Schwalbach am Taunus,50.1511379481,8.53261363008
28327,Bremen,53.0722899331,8.91825743593
