entry_id,customer_id,admission,time
17426,4559,Tageseintritt,2024-10-21 14:34:26.849976
17427,5183,USC,2024-10-21 20:16:33.128745
17428,4912,USC,2024-10-21 15:50:21.338096
17429,380,USC,2024-10-21 17:59:43.798715
17430,7853,USC,2024-10-21 20:07:58.574089
17431,1462,USC,2024-10-21 20:09:29.618115
17432,4931,USC,2024-10-21 20:03:48.873927
17433,3622,USC,2024-10-21 16:21:06.220022
17434,9059,Tageseintritt,2024-10-21 19:07:04.751398
17435,7910,Abo,2024-10-21 17:55:11.994910
17436,6139,USC,2024-10-21 16:23:14.016144
17437,7835,USC,2024-10-21 18:11:10.149378
17438,7577,USC,2024-10-21 15:43:39.215819
17439,8913,USC,2024-10-21 14:39:49.760327
17440,583,USC,2024-10-21 17:19:48.535226
17441,5815,Tageseintritt,2024-10-21 16:03:25.096408
17442,6841,USC,2024-10-21 13:58:44.343418
17443,5110,USC,2024-10-21 12:25:10.806045
17444,4839,Tageseintritt,2024-10-21 18:21:51.284523
17445,5732,USC,2024-10-21 17:04:48.655987
17446,9613,Abo,2024-10-21 17:16:19.178132
17447,782,USC,2024-10-21 17:54:49.373224
17448,9149,Tageseintritt,2024-10-21 19:03:01.609910
17449,2153,USC,2024-10-21 16:13:28.831870
17450,5054,Tageseintritt,2024-10-21 15:17:53.098540
17451,7167,USC,2024-10-21 12:25:40.237578
17452,4641,USC,2024-10-21 10:37:01.749636
17453,8509,USC,2024-10-21 13:22:07.187578
17454,5975,Abo,2024-10-21 12:37:03.153996
17455,8352,Abo,2024-10-21 11:31:59.068700
17456,9691,USC,2024-10-21 12:48:21.094157
17457,7435,USC,2024-10-21 12:27:54.952942
17458,6341,Tageseintritt,2024-10-21 10:27:57.818009
17459,7755,Tageseintritt,2024-10-21 11:37:19.458419
17460,1172,USC,2024-10-21 10:42:33.607172
17461,5847,Abo,2024-10-21 11:50:27.050426
17462,8063,Abo,2024-10-21 14:48:53.191502
17463,2068,USC,2024-10-21 16:14:43.763345
17464,1541,Tageseintritt,2024-10-21 12:48:54.466973
17465,9195,USC,2024-10-21 21:23:12.393007
17466,6926,USC,2024-10-21 20:23:55.945755
17467,4266,USC,2024-10-21 19:27:56.496884
17468,7828,USC,2024-10-21 20:59:24.710948
17469,2984,USC,2024-10-21 19:25:03.675738
17470,8940,Tageseintritt,2024-10-21 21:42:02.519124
17471,6884,Tageseintritt,2024-10-21 19:27:44.874636
17472,5343,USC,2024-10-21 19:47:54.219415
17473,3683,USC,2024-10-21 19:58:34.938297
17474,602,Abo,2024-10-21 19:02:53.899632
17475,9821,USC,2024-10-21 19:39:29.988723
17476,7756,USC,2024-10-21 19:22:54.064989
17477,6609,USC,2024-10-21 17:49:48.292225
17478,3341,USC,2024-10-21 21:03:42.587670
17479,547,USC,2024-10-22 18:37:21.517053
17480,9428,Tageseintritt,2024-10-22 18:55:49.128805
17481,5865,USC,2024-10-22 17:42:56.256007
17482,6847,USC,2024-10-22 17:57:01.263409
17483,2155,USC,2024-10-22 17:03:47.519289
17484,4656,USC,2024-10-22 18:33:15.539809
17485,2780,USC,2024-10-22 15:56:32.635034
17486,3408,USC,2024-10-22 13:11:42.811971
17487,9187,USC,2024-10-22 17:16:05.659263
17488,6421,USC,2024-10-22 18:13:35.185285
17489,632,USC,2024-10-22 17:38:08.033228
17490,5671,USC,2024-10-22 18:37:21.851872
17491,5501,Tageseintritt,2024-10-22 17:00:36.596944
17492,1092,Tageseintritt,2024-10-22 13:51:45.231800
17493,7388,USC,2024-10-22 14:28:32.330131
17494,4517,USC,2024-10-22 19:17:29.900497
17495,8990,Tageseintritt,2024-10-22 20:28:39.047543
17496,1953,USC,2024-10-22 16:05:01.376484
17497,7221,Tageseintritt,2024-10-22 17:52:17.450430
17498,4116,USC,2024-10-22 13:23:09.395541
17499,2506,USC,2024-10-22 20:09:44.918600
17500,5403,USC,2024-10-22 20:34:26.836651
17501,8163,USC,2024-10-22 17:32:03.818481
17502,592,Tageseintritt,2024-10-22 18:22:56.804741
17503,9024,USC,2024-10-22 14:15:13.413792
17504,2143,USC,2024-10-22 13:59:13.787801
17505,5249,USC,2024-10-22 16:42:19.475634
17506,6049,USC,2024-10-22 17:46:09.156484
17507,9192,Tageseintritt,2024-10-22 18:03:14.928143
17508,5290,Tageseintritt,2024-10-22 18:27:45.526774
17509,560,Abo,2024-10-22 19:22:48.949727
17510,3147,Tageseintritt,2024-10-22 16:06:19.410374
17511,4406,USC,2024-10-22 16:30:32.828832
17512,5862,USC,2024-10-22 18:25:47.074930
17513,2251,USC,2024-10-22 18:55:11.876190
17514,6637,Tageseintritt,2024-10-22 18:42:57.543596
17515,2110,USC,2024-10-22 19:04:22.418535
17516,5308,Tageseintritt,2024-10-22 12:35:15.201505
17517,4637,USC,2024-10-22 12:39:37.200016
17518,5158,USC,2024-10-22 10:51:47.243395
17519,3360,Tageseintritt,2024-10-22 08:00:00.000000
17520,3616,USC,2024-10-22 11:30:11.192820
17521,8232,Abo,2024-10-22 13:56:41.554317
17522,8139,Tageseintritt,2024-10-22 12:04:24.804772
17523,5004,USC,2024-10-22 13:50:12.795052
17524,6331,Tageseintritt,2024-10-22 11:53:46.556262
17525,6698,Tageseintritt,2024-10-22 11:29:56.888043
17526,6354,Abo,2024-10-22 13:47:35.335577
17527,2656,USC,2024-10-22 11:32:30.685531
17528,3348,Tageseintritt,2024-10-22 21:27:00.857943
17529,2544,USC,2024-10-22 19:01:23.994893
17530,8797,USC,2024-10-22 19:41:20.570796
17531,766,USC,2024-10-22 19:47:13.781085
17532,9689,USC,2024-10-22 19:58:22.655779
17533,90,USC,2024-10-22 19:36:48.739818
17534,1883,Abo,2024-10-22 19:55:16.369755
17535,1911,Tageseintritt,2024-10-22 20:12:22.878020
17536,4240,USC,2024-10-22 20:16:47.386725
17537,9685,Tageseintritt,2024-10-22 18:08:47.666905
17538,7331,Tageseintritt,2024-10-22 20:08:06.275639
17539,6125,Abo,2024-10-22 20:07:16.772896
17540,6743,USC,2024-10-23 15:44:03.475473
17541,3506,USC,2024-10-23 17:19:40.669994
17542,4298,USC,2024-10-23 20:02:30.856476
17543,4318,USC,2024-10-23 14:07:41.054529
17544,9450,Abo,2024-10-23 20:33:31.170688
17545,8851,Abo,2024-10-23 19:37:00.307736
17546,1368,USC,2024-10-23 18:09:19.614601
17547,5414,Tageseintritt,2024-10-23 23:00:00.000000
17548,9889,USC,2024-10-23 19:37:53.087831
17549,4572,Tageseintritt,2024-10-23 16:10:05.483018
17550,9891,Abo,2024-10-23 18:25:37.755976
17551,6117,USC,2024-10-23 18:25:57.121533
17552,5790,Tageseintritt,2024-10-23 14:58:10.830286
17553,2649,USC,2024-10-23 17:09:08.531272
17554,5984,USC,2024-10-23 19:02:25.427023
17555,6131,USC,2024-10-23 17:29:26.350441
17556,7628,USC,2024-10-23 17:33:34.585733
17557,7660,USC,2024-10-23 17:06:23.994804
17558,5853,Tageseintritt,2024-10-23 19:56:36.237794
17559,8538,USC,2024-10-23 22:03:46.897236
17560,4752,USC,2024-10-23 18:20:09.626600
17561,1245,USC,2024-10-23 21:37:05.134054
17562,9596,Tageseintritt,2024-10-23 18:23:35.779574
17563,5963,Abo,2024-10-23 16:24:24.492992
17564,9485,USC,2024-10-23 18:36:21.126119
17565,156,Tageseintritt,2024-10-23 19:31:57.479515
17566,9239,USC,2024-10-23 19:50:11.135312
17567,6474,Tageseintritt,2024-10-23 17:48:51.059387
17568,2746,USC,2024-10-23 14:54:23.858926
17569,4503,USC,2024-10-23 15:18:06.923318
17570,8518,USC,2024-10-23 18:55:20.094504
17571,5860,USC,2024-10-23 16:30:38.806485
17572,7878,USC,2024-10-23 16:55:53.947796
17573,5635,USC,2024-10-23 16:54:12.857126
17574,5905,Tageseintritt,2024-10-23 16:29:16.622376
17575,7094,Abo,2024-10-23 13:53:07.968197
17576,7225,Abo,2024-10-23 16:08:12.125135
17577,6787,Abo,2024-10-23 16:29:17.816045
17578,8421,Abo,2024-10-23 11:27:23.163721
17579,8675,USC,2024-10-23 14:48:17.259378
17580,3899,USC,2024-10-23 14:24:29.001539
17581,3638,USC,2024-10-23 10:59:01.853207
17582,9105,USC,2024-10-23 12:24:35.032172
17583,1178,USC,2024-10-23 12:30:56.759732
17584,1620,Abo,2024-10-23 08:56:04.604435
17585,3033,USC,2024-10-23 14:18:16.417113
17586,5098,USC,2024-10-23 12:12:15.517620
17587,3771,Tageseintritt,2024-10-23 12:15:56.763711
17588,4597,USC,2024-10-23 10:52:12.884117
17589,4285,USC,2024-10-23 08:09:23.588461
17590,8400,Tageseintritt,2024-10-23 17:54:38.140039
17591,2212,USC,2024-10-23 20:10:42.541722
17592,2895,USC,2024-10-23 20:32:27.723449
17593,3176,Abo,2024-10-23 19:20:28.575446
17594,402,Abo,2024-10-23 18:11:47.044264
17595,292,USC,2024-10-23 20:24:35.347136
17596,9319,USC,2024-10-23 19:28:17.260043
17597,6776,Abo,2024-10-23 22:44:36.486723
17598,5949,USC,2024-10-23 19:03:04.110336
17599,7945,USC,2024-10-23 20:08:06.865400
17600,679,Abo,2024-10-23 20:17:09.129738
17601,3920,Abo,2024-10-23 20:41:28.976230
17602,7077,USC,2024-10-24 16:56:36.435990
17603,4065,USC,2024-10-24 18:51:17.379301
17604,7349,Tageseintritt,2024-10-24 16:51:43.357409
17605,1835,Tageseintritt,2024-10-24 18:57:13.223361
17606,2162,Abo,2024-10-24 19:33:33.957549
17607,8752,USC,2024-10-24 20:46:40.191045
17608,3103,USC,2024-10-24 22:24:07.416993
17609,6728,USC,2024-10-24 17:27:08.007865
17610,3846,USC,2024-10-24 18:04:09.108282
17611,7299,USC,2024-10-24 16:48:21.465416
17612,4112,Abo,2024-10-24 15:19:21.959952
17613,3069,Abo,2024-10-24 17:24:08.976455
17614,7787,USC,2024-10-24 17:00:50.225221
17615,3472,Tageseintritt,2024-10-24 16:38:34.225740
17616,1846,USC,2024-10-24 18:23:07.944038
17617,1792,Abo,2024-10-24 10:18:47.279338
17618,2157,USC,2024-10-24 18:25:28.121820
17619,2067,Abo,2024-10-24 16:10:12.768850
17620,3526,USC,2024-10-24 16:13:23.974155
17621,8271,USC,2024-10-24 15:57:13.490002
17622,5862,USC,2024-10-24 20:42:03.662260
17623,8943,USC,2024-10-24 17:14:24.233101
17624,7223,USC,2024-10-24 15:40:39.618249
17625,4568,USC,2024-10-24 18:42:22.376525
17626,5488,Abo,2024-10-24 16:10:14.476435
17627,8798,USC,2024-10-24 14:32:07.898609
17628,6461,USC,2024-10-24 15:15:41.429894
17629,1778,Tageseintritt,2024-10-24 18:29:40.528056
17630,6510,USC,2024-10-24 15:03:02.208693
17631,8130,Tageseintritt,2024-10-24 17:57:33.979983
17632,4193,USC,2024-10-24 16:34:36.417777
17633,3345,Abo,2024-10-24 14:20:54.944327
17634,2895,USC,2024-10-24 18:27:51.492979
17635,7244,Tageseintritt,2024-10-24 17:41:50.080733
17636,518,Abo,2024-10-24 17:40:02.416465
17637,1142,USC,2024-10-24 16:50:33.835847
17638,261,USC,2024-10-24 16:53:08.264771
17639,8774,USC,2024-10-24 16:27:40.981864
17640,1050,USC,2024-10-24 16:14:53.680789
17641,7484,Tageseintritt,2024-10-24 16:52:15.494069
17642,3048,USC,2024-10-24 14:19:09.494619
17643,1379,Tageseintritt,2024-10-24 17:12:15.011719
17644,3426,Tageseintritt,2024-10-24 17:19:55.736113
17645,2165,Tageseintritt,2024-10-24 15:37:46.190798
17646,7645,USC,2024-10-24 16:52:07.732160
17647,4395,USC,2024-10-24 16:47:54.707852
17648,4137,Tageseintritt,2024-10-24 18:25:36.384893
17649,7811,USC,2024-10-24 15:19:30.987162
17650,9912,USC,2024-10-24 16:30:26.598845
17651,4610,Tageseintritt,2024-10-24 14:46:26.781121
17652,6708,USC,2024-10-24 11:44:34.482085
17653,5035,Tageseintritt,2024-10-24 08:57:39.753310
17654,9501,USC,2024-10-24 13:04:32.530010
17655,1009,USC,2024-10-24 08:00:00.000000
17656,8395,USC,2024-10-24 13:21:48.926157
17657,8173,USC,2024-10-24 09:57:31.242675
17658,7533,USC,2024-10-24 15:04:20.872392
17659,3048,USC,2024-10-24 16:10:18.031424
17660,3637,Tageseintritt,2024-10-24 10:57:54.120657
17661,6283,USC,2024-10-24 10:58:06.598789
17662,9203,Tageseintritt,2024-10-24 16:44:33.338029
17663,2390,USC,2024-10-24 10:40:48.187612
17664,87,Tageseintritt,2024-10-24 08:00:00.000000
17665,6332,Tageseintritt,2024-10-24 08:43:06.110736
17666,9439,USC,2024-10-24 11:30:30.919637
17667,1195,USC,2024-10-24 10:38:36.838321
17668,7691,USC,2024-10-24 10:57:47.491425
17669,4484,Abo,2024-10-24 15:02:29.807109
17670,5128,USC,2024-10-24 20:07:33.185144
17671,6845,USC,2024-10-24 20:51:48.710001
17672,4236,USC,2024-10-24 19:48:27.716219
17673,9629,USC,2024-10-24 20:38:15.206848
17674,3075,Tageseintritt,2024-10-24 19:37:04.195915
17675,3507,USC,2024-10-24 19:29:25.489396
17676,9079,USC,2024-10-24 20:09:04.380060
17677,6601,USC,2024-10-24 19:56:32.927476
17678,1667,Tageseintritt,2024-10-24 21:32:04.640758
17679,9803,USC,2024-10-24 20:13:44.155246
17680,732,Abo,2024-10-24 20:36:32.076086
17681,3753,Tageseintritt,2024-10-24 20:04:01.814330
17682,5703,Tageseintritt,2024-10-24 20:03:40.861208
17683,6295,USC,2024-10-24 20:44:35.030241
17684,3820,USC,2024-10-24 19:27:53.876874
17685,7649,Abo,2024-10-24 20:17:22.366462
17686,5477,Tageseintritt,2024-10-24 17:54:16.194853
17687,8543,USC,2024-10-25 18:51:00.323904
17688,1878,Abo,2024-10-25 16:12:37.495698
17689,594,USC,2024-10-25 15:38:32.443606
17690,4174,Tageseintritt,2024-10-25 18:13:36.646842
17691,1962,USC,2024-10-25 17:53:23.440893
17692,2937,Tageseintritt,2024-10-25 17:21:35.061535
17693,3350,USC,2024-10-25 14:42:02.705853
17694,7381,Abo,2024-10-25 15:00:55.540112
17695,7212,Tageseintritt,2024-10-25 19:19:23.962982
17696,529,USC,2024-10-25 19:05:26.747222
17697,4069,USC,2024-10-25 15:34:47.374336
17698,9092,USC,2024-10-25 17:46:07.507184
17699,1274,USC,2024-10-25 16:49:16.527076
17700,7679,Tageseintritt,2024-10-25 13:08:29.799676
17701,3066,USC,2024-10-25 17:15:34.840198
17702,9077,USC,2024-10-25 19:09:37.383895
17703,6750,Tageseintritt,2024-10-25 16:32:04.295645
17704,8682,USC,2024-10-25 17:17:37.698222
17705,4224,USC,2024-10-25 16:43:57.236806
17706,619,USC,2024-10-25 15:48:20.269086
17707,2457,USC,2024-10-25 18:29:22.076126
17708,8285,USC,2024-10-25 16:43:44.822298
17709,9149,Tageseintritt,2024-10-25 17:44:13.208133
17710,3041,USC,2024-10-25 13:53:18.394765
17711,8173,USC,2024-10-25 18:12:24.943743
17712,6247,Tageseintritt,2024-10-25 17:10:40.056653
17713,5764,USC,2024-10-25 15:06:39.325287
17714,5427,Tageseintritt,2024-10-25 18:07:38.100264
17715,1457,USC,2024-10-25 17:58:35.622662
17716,4445,Tageseintritt,2024-10-25 16:11:53.425408
17717,9469,USC,2024-10-25 16:58:24.069164
17718,2570,Tageseintritt,2024-10-25 15:01:02.418381
17719,8237,USC,2024-10-25 14:26:58.076121
17720,4141,Tageseintritt,2024-10-25 17:24:20.036682
17721,8431,USC,2024-10-25 20:54:31.024820
17722,3276,USC,2024-10-25 18:47:14.754588
17723,1980,Tageseintritt,2024-10-25 17:15:22.906558
17724,4325,Abo,2024-10-25 17:10:42.999277
17725,8575,Tageseintritt,2024-10-25 14:32:17.689643
17726,3086,Tageseintritt,2024-10-25 16:37:21.122597
17727,8284,Tageseintritt,2024-10-25 20:48:44.551048
17728,5340,USC,2024-10-25 16:53:04.383191
17729,8207,Tageseintritt,2024-10-25 13:17:17.751661
17730,3064,USC,2024-10-25 17:00:44.478723
17731,4698,USC,2024-10-25 17:20:55.787152
17732,6678,Tageseintritt,2024-10-25 16:30:06.205736
17733,6806,Abo,2024-10-25 18:02:31.345537
17734,3653,Abo,2024-10-25 20:31:45.443145
17735,903,Tageseintritt,2024-10-25 19:05:56.002994
17736,3479,Abo,2024-10-25 21:31:08.089417
17737,7506,USC,2024-10-25 17:24:22.831324
17738,5724,Tageseintritt,2024-10-25 08:39:14.171823
17739,2289,Tageseintritt,2024-10-25 13:33:35.477228
17740,5337,USC,2024-10-25 12:52:02.604949
17741,7394,Tageseintritt,2024-10-25 11:04:02.882404
17742,2035,USC,2024-10-25 10:19:49.429558
17743,7975,USC,2024-10-25 11:02:25.114769
17744,8863,USC,2024-10-25 12:56:10.140428
17745,2076,USC,2024-10-25 12:15:18.720335
17746,6490,USC,2024-10-25 10:41:43.804801
17747,7097,USC,2024-10-25 12:12:25.390471
17748,9860,USC,2024-10-25 11:56:10.498041
17749,8721,USC,2024-10-25 13:43:32.545028
17750,3810,Tageseintritt,2024-10-25 09:34:39.458440
17751,6020,Tageseintritt,2024-10-25 15:01:36.963844
17752,1112,Tageseintritt,2024-10-25 08:00:00.000000
17753,5637,Tageseintritt,2024-10-25 11:31:32.685346
17754,9943,Tageseintritt,2024-10-25 13:13:25.219261
17755,7981,USC,2024-10-25 19:55:10.246126
17756,8639,USC,2024-10-25 20:15:22.045918
17757,9071,Tageseintritt,2024-10-25 20:09:55.334258
17758,6144,USC,2024-10-25 18:20:38.345396
17759,7065,USC,2024-10-25 20:26:21.997151
17760,9671,USC,2024-10-25 19:40:06.669430
17761,6656,USC,2024-10-25 19:42:43.044299
17762,6491,USC,2024-10-25 20:02:54.026176
17763,5212,USC,2024-10-25 21:58:53.513421
17764,2726,USC,2024-10-25 20:48:39.749413
17765,7677,USC,2024-10-25 19:49:24.975790
17766,5281,USC,2024-10-25 19:14:46.175990
17767,2126,USC,2024-10-25 21:36:14.185891
17768,6566,USC,2024-10-25 18:11:15.491816
17769,7092,Tageseintritt,2024-10-25 20:18:01.916787
17770,7298,USC,2024-10-25 19:51:31.897565
17771,4462,USC,2024-10-25 19:06:12.221609
17772,9315,Abo,2024-10-26 10:03:53.185049
17773,9691,USC,2024-10-26 14:50:28.894331
17774,6447,USC,2024-10-26 12:29:49.741338
17775,4458,Tageseintritt,2024-10-26 12:14:55.295958
17776,2367,USC,2024-10-26 13:45:51.008487
17777,97,USC,2024-10-26 12:06:46.898208
17778,2989,USC,2024-10-26 10:42:18.098669
17779,5221,Tageseintritt,2024-10-26 10:00:00.000000
17780,3760,USC,2024-10-26 11:45:34.439988
17781,3896,USC,2024-10-26 13:42:04.013257
17782,6332,Tageseintritt,2024-10-26 13:38:39.005162
17783,5711,Tageseintritt,2024-10-26 11:28:12.814180
17784,2299,Tageseintritt,2024-10-26 10:47:39.798222
17785,5950,USC,2024-10-26 10:00:00.000000
17786,9478,USC,2024-10-26 11:33:41.705221
17787,5273,USC,2024-10-26 12:45:02.104033
17788,8709,Tageseintritt,2024-10-26 12:30:55.287615
17789,6232,Abo,2024-10-26 13:09:36.148028
17790,1621,Tageseintritt,2024-10-26 10:00:00.000000
17791,3956,USC,2024-10-26 11:21:03.546700
17792,1545,USC,2024-10-26 10:02:33.484977
17793,8215,Tageseintritt,2024-10-26 14:03:29.535767
17794,6421,USC,2024-10-26 12:36:24.956072
17795,7928,USC,2024-10-26 13:26:57.946151
17796,3017,USC,2024-10-26 10:55:45.732815
17797,5158,USC,2024-10-26 13:40:59.129606
17798,1396,USC,2024-10-26 11:51:04.821338
17799,2811,USC,2024-10-26 13:18:03.920950
17800,4248,USC,2024-10-26 11:15:22.281370
17801,1707,USC,2024-10-26 11:46:45.387014
17802,1528,Tageseintritt,2024-10-26 12:42:49.354463
17803,2881,USC,2024-10-26 11:02:23.531130
17804,6287,USC,2024-10-26 12:55:54.034655
17805,2192,USC,2024-10-26 11:35:14.592451
17806,7284,Abo,2024-10-26 12:19:34.974945
17807,5698,USC,2024-10-26 12:02:29.819443
17808,453,USC,2024-10-26 14:48:31.972173
17809,2863,Tageseintritt,2024-10-26 14:52:19.988338
17810,9267,USC,2024-10-26 13:46:37.465220
17811,974,USC,2024-10-26 12:37:06.467456
17812,2510,Tageseintritt,2024-10-26 10:34:45.160566
17813,5968,USC,2024-10-26 10:00:00.000000
17814,9843,Tageseintritt,2024-10-26 11:52:29.196348
17815,2669,USC,2024-10-26 13:26:21.271457
17816,4899,Abo,2024-10-26 13:53:02.074869
17817,1529,USC,2024-10-26 13:59:50.835839
17818,8540,USC,2024-10-26 13:38:17.740141
17819,3257,USC,2024-10-26 10:00:00.000000
17820,6783,Abo,2024-10-26 13:53:40.863615
17821,8718,USC,2024-10-26 14:24:38.606688
17822,9324,Abo,2024-10-26 10:42:44.298888
17823,5370,Tageseintritt,2024-10-26 11:59:58.750271
17824,8704,Tageseintritt,2024-10-26 14:51:41.501359
17825,1984,Abo,2024-10-26 10:00:00.000000
17826,1889,USC,2024-10-26 10:14:39.497637
17827,4266,USC,2024-10-26 15:10:08.065051
17828,4797,Tageseintritt,2024-10-26 13:07:40.800994
17829,1443,USC,2024-10-26 14:26:31.125145
17830,6831,USC,2024-10-26 11:24:30.746725
17831,247,USC,2024-10-26 12:30:19.462751
17832,8768,USC,2024-10-26 13:46:06.336264
17833,3961,Tageseintritt,2024-10-26 11:26:10.080780
17834,8642,USC,2024-10-26 12:31:42.940727
17835,7965,Tageseintritt,2024-10-26 12:36:15.799612
17836,6217,USC,2024-10-26 13:26:44.705225
17837,8297,USC,2024-10-26 13:09:19.166359
17838,4795,Tageseintritt,2024-10-26 13:36:12.787456
17839,5365,USC,2024-10-26 11:05:51.429622
17840,9616,USC,2024-10-26 10:40:57.854330
17841,6562,USC,2024-10-26 12:03:23.475920
17842,8623,USC,2024-10-26 10:00:00.000000
17843,3939,USC,2024-10-26 20:36:28.974355
17844,9432,Tageseintritt,2024-10-26 17:12:12.541765
17845,4215,USC,2024-10-26 16:32:05.192275
17846,6124,USC,2024-10-26 17:38:38.954975
17847,8266,USC,2024-10-26 20:34:49.206731
17848,7189,USC,2024-10-26 17:30:00.501380
17849,7895,USC,2024-10-26 13:34:07.410022
17850,8987,USC,2024-10-26 18:09:50.260627
17851,3942,USC,2024-10-26 17:21:29.033113
17852,7581,Tageseintritt,2024-10-26 17:09:20.515034
17853,3940,USC,2024-10-26 13:09:12.557453
17854,7691,USC,2024-10-26 17:02:26.718593
17855,1718,USC,2024-10-26 10:38:02.823198
17856,8048,USC,2024-10-26 17:10:20.743811
17857,5367,USC,2024-10-26 20:14:49.655698
17858,2471,Tageseintritt,2024-10-26 18:46:31.749685
17859,780,USC,2024-10-26 13:50:49.049000
17860,962,Tageseintritt,2024-10-26 18:19:16.356826
17861,5156,Tageseintritt,2024-10-26 16:04:02.431813
17862,5792,Tageseintritt,2024-10-26 15:02:04.098047
17863,8658,Abo,2024-10-26 16:25:27.634518
17864,7280,USC,2024-10-26 14:10:11.633788
17865,4496,USC,2024-10-26 17:59:47.802918
17866,3449,USC,2024-10-26 17:20:30.944279
17867,1348,Tageseintritt,2024-10-26 17:32:09.694717
17868,3049,USC,2024-10-26 18:49:02.521585
17869,1226,USC,2024-10-26 16:51:21.606000
17870,9061,USC,2024-10-26 17:02:51.983604
17871,1712,Tageseintritt,2024-10-26 19:14:09.982868
17872,7996,Abo,2024-10-26 13:29:35.633999
17873,3628,Abo,2024-10-26 16:00:44.134182
17874,1974,Abo,2024-10-26 18:04:58.613230
17875,9790,USC,2024-10-26 15:28:28.460449
17876,8522,USC,2024-10-26 18:27:52.930730
17877,9316,USC,2024-10-26 16:45:25.707111
17878,5748,USC,2024-10-26 18:04:18.243834
17879,199,Tageseintritt,2024-10-26 15:55:26.706497
17880,2419,USC,2024-10-26 15:30:14.371101
17881,3795,Abo,2024-10-26 16:31:12.666126
17882,8592,USC,2024-10-26 16:34:19.045367
17883,5415,USC,2024-10-26 13:10:24.625500
17884,7263,USC,2024-10-26 19:37:52.029569
17885,3383,USC,2024-10-26 20:48:04.238820
17886,2848,USC,2024-10-26 20:53:57.750799
17887,6167,USC,2024-10-26 21:09:22.079874
17888,585,Abo,2024-10-26 20:14:14.974919
17889,7997,USC,2024-10-26 18:50:49.679370
17890,4244,Abo,2024-10-26 21:07:01.408374
17891,882,Tageseintritt,2024-10-26 19:57:44.864143
17892,8811,Tageseintritt,2024-10-26 18:58:32.388918
17893,7408,Abo,2024-10-26 19:33:26.298402
17894,6849,USC,2024-10-26 17:27:01.035472
17895,8980,Tageseintritt,2024-10-26 21:31:30.476528
17896,2123,USC,2024-10-26 19:48:51.319235
17897,7503,Abo,2024-10-26 20:34:23.475787
17898,8690,Tageseintritt,2024-10-26 19:19:46.376979
17899,3619,USC,2024-10-26 21:19:05.852035
17900,7319,USC,2024-10-26 20:01:10.177733
17901,2923,Tageseintritt,2024-10-26 20:18:25.150805
17902,120,USC,2024-10-26 21:16:28.853500
17903,7439,Tageseintritt,2024-10-26 17:54:12.753742
17904,3463,USC,2024-10-26 18:55:49.307424
17905,3254,USC,2024-10-26 20:20:14.246542
17906,6395,Abo,2024-10-26 18:47:15.750961
17907,5229,Tageseintritt,2024-10-26 18:29:25.116227
17908,2205,USC,2024-10-26 19:37:41.920768
17909,843,Tageseintritt,2024-10-26 19:25:50.930773
17910,1786,USC,2024-10-26 18:51:03.211672
17911,4691,Tageseintritt,2024-10-26 19:01:26.739803
17912,3227,Abo,2024-10-26 20:30:43.776188
17913,5444,USC,2024-10-27 11:02:04.640841
17914,5654,USC,2024-10-27 10:43:45.290154
17915,3725,USC,2024-10-27 11:59:44.898609
17916,4411,USC,2024-10-27 13:53:10.081100
17917,8060,USC,2024-10-27 10:32:25.607513
17918,6828,USC,2024-10-27 16:31:26.243214
17919,5011,USC,2024-10-27 10:00:00.000000
17920,9485,USC,2024-10-27 10:19:45.864225
17921,8916,Abo,2024-10-27 11:45:00.962791
17922,5891,Abo,2024-10-27 10:26:08.832513
17923,2401,Tageseintritt,2024-10-27 12:49:06.063760
17924,998,Abo,2024-10-27 10:53:55.336184
17925,6473,USC,2024-10-27 15:37:04.763807
17926,8702,USC,2024-10-27 10:00:00.000000
17927,5098,USC,2024-10-27 11:52:53.388439
17928,8475,USC,2024-10-27 12:32:37.299308
17929,4639,USC,2024-10-27 10:00:00.000000
17930,7065,USC,2024-10-27 13:24:25.106007
17931,675,Tageseintritt,2024-10-27 12:08:20.662055
17932,2859,Abo,2024-10-27 12:07:59.431356
17933,1819,USC,2024-10-27 16:04:57.722852
17934,7624,Tageseintritt,2024-10-27 14:25:25.521162
17935,5321,Abo,2024-10-27 11:09:23.608912
17936,4422,Tageseintritt,2024-10-27 13:21:01.273691
17937,5252,USC,2024-10-27 10:00:00.000000
17938,6706,Tageseintritt,2024-10-27 12:15:57.335140
17939,8130,Tageseintritt,2024-10-27 10:00:00.000000
17940,6328,USC,2024-10-27 10:00:00.000000
17941,6812,Tageseintritt,2024-10-27 10:00:00.000000
17942,776,USC,2024-10-27 10:00:00.000000
17943,2476,Abo,2024-10-27 10:50:54.820493
17944,1096,Abo,2024-10-27 13:43:06.971832
17945,8300,USC,2024-10-27 16:44:02.985556
17946,521,USC,2024-10-27 10:01:09.292118
17947,6245,USC,2024-10-27 11:08:20.754314
17948,5298,Tageseintritt,2024-10-27 11:29:04.628695
17949,5406,USC,2024-10-27 10:00:00.000000
17950,6672,Tageseintritt,2024-10-27 10:00:00.000000
17951,4034,Abo,2024-10-27 12:25:22.078362
17952,7887,Abo,2024-10-27 13:01:24.113529
17953,8324,USC,2024-10-27 14:21:13.335918
17954,4404,Tageseintritt,2024-10-27 12:30:22.348192
17955,8937,USC,2024-10-27 10:00:00.000000
