entry_id,customer_id,admission,time,admission_detail
17072,751,Tageseintritt,2024-10-17 11:25:36.379982,Regulär
17073,2433,USC,2024-10-17 11:32:21.789699,USC
17074,3377,Tageseintritt,2024-10-17 11:27:09.442532,Regulär
17075,9271,USC,2024-10-17 14:49:12.077653,USC
17076,2127,USC,2024-10-17 11:17:58.388091,USC
17077,2112,Sonstige,2024-10-17 19:51:56.212423,Day Ticket
17078,882,Tageseintritt,2024-10-17 21:36:15.506262,Regulär
17079,1281,Tageseintritt,2024-10-17 21:04:29.703319,Regulär
17080,3127,USC,2024-10-17 18:41:58.707971,USC
17081,5481,Tageseintritt,2024-10-17 19:45:55.548686,Regulär
17082,4817,USC,2024-10-17 20:25:46.174744,USC
17083,8562,Tageseintritt,2024-10-17 19:08:55.117163,Ermäßigt
17084,3180,USC,2024-10-17 20:26:43.531394,USC
17085,8320,Tageseintritt,2024-10-17 18:22:06.274247,Regulär
17086,5073,USC,2024-10-17 19:19:34.475655,USC
17087,4720,USC,2024-10-17 20:34:02.529830,USC
17088,9671,USC,2024-10-17 19:54:14.814870,USC
17089,8575,Tageseintritt,2024-10-17 20:39:15.525086,Regulär
17090,4186,USC,2024-10-17 20:42:40.288975,USC
17091,8642,USC,2024-10-17 18:56:26.673172,USC
17092,430,Abo,2024-10-18 18:49:46.440543,L-Abo
17093,1105,USC,2024-10-18 15:06:45.859537,USC
17094,6290,USC,2024-10-18 16:41:15.921254,USC
17095,7511,USC,2024-10-18 20:26:44.280687,USC
17096,5493,USC,2024-10-18 16:16:02.460789,USC
17097,7383,Abo,2024-10-18 18:45:52.532495,L-Abo
17098,2939,Sonstige,2024-10-18 17:29:56.656617,Day Ticket
17099,9492,USC,2024-10-18 18:03:14.790058,USC
17100,9965,Tageseintritt,2024-10-18 17:26:50.530381,Regulär
17101,4128,USC,2024-10-18 18:57:38.610982,USC
17102,6012,USC,2024-10-18 18:54:15.544212,USC
17103,8577,Abo,2024-10-18 17:31:28.797200,S-Abo
17104,888,USC,2024-10-18 19:31:53.407465,USC
17105,4790,USC,2024-10-18 13:15:39.157196,USC
17106,2133,Tageseintritt,2024-10-18 18:24:42.189370,Ermäßigt
17107,2330,Tageseintritt,2024-10-18 19:48:42.988907,Regulär
17108,1892,Tageseintritt,2024-10-18 15:58:01.330950,Regulär
17109,5452,Tageseintritt,2024-10-18 19:42:28.154494,Regulär
17110,9232,Abo,2024-10-18 17:40:16.909698,M-Abo
17111,2940,USC,2024-10-18 18:44:19.914046,USC
17112,4953,USC,2024-10-18 14:17:50.255885,USC
17113,4367,USC,2024-10-18 14:21:14.503465,USC
17114,8262,Tageseintritt,2024-10-18 16:37:18.460881,Ermäßigt
17115,8921,Tageseintritt,2024-10-18 19:07:18.642063,Regulär
17116,9420,USC,2024-10-18 16:48:12.770165,USC
17117,3078,USC,2024-10-18 17:42:16.897716,USC
17118,6074,Abo,2024-10-18 18:21:44.049155,L-Abo
17119,4560,USC,2024-10-18 18:38:04.645451,USC
17120,286,USC,2024-10-18 13:20:19.767422,USC
17121,802,USC,2024-10-18 21:13:28.336739,USC
17122,2451,USC,2024-10-18 18:43:48.928847,USC
17123,3987,Tageseintritt,2024-10-18 17:53:53.615199,Regulär
17124,7210,USC,2024-10-18 19:18:45.837146,USC
17125,5815,Tageseintritt,2024-10-18 15:02:29.068404,Regulär
17126,7798,Sonstige,2024-10-18 20:14:56.072830,Boulderbuddy
17127,1145,USC,2024-10-18 18:30:09.518353,USC
17128,7002,USC,2024-10-18 16:56:00.858364,USC
17129,4824,USC,2024-10-18 17:36:31.708180,USC
17130,2885,USC,2024-10-18 15:45:41.927072,USC
17131,9213,Tageseintritt,2024-10-18 17:14:12.610271,Ermäßigt
17132,4325,Sonstige,2024-10-18 14:18:27.938777,Day Ticket
17133,6529,USC,2024-10-18 18:19:52.306965,USC
17134,1648,Tageseintritt,2024-10-18 19:57:50.995181,Regulär
17135,6611,Abo,2024-10-18 14:47:05.322137,S-Abo
17136,6401,USC,2024-10-18 22:22:53.686302,USC
17137,4643,USC,2024-10-18 17:54:27.051151,USC
17138,2111,Tageseintritt,2024-10-18 17:15:32.767781,Regulär
17139,1175,USC,2024-10-18 19:49:39.918233,USC
17140,8423,Tageseintritt,2024-10-18 10:53:05.628622,Regulär
17141,3996,Abo,2024-10-18 11:47:08.202224,S-Abo
17142,2459,USC,2024-10-18 14:33:43.851865,USC
17143,1982,USC,2024-10-18 11:13:24.488895,USC
17144,4595,Tageseintritt,2024-10-18 11:20:57.711999,Ermäßigt
17145,3956,USC,2024-10-18 10:25:32.179040,USC
17146,9077,USC,2024-10-18 09:51:51.289102,USC
17147,392,USC,2024-10-18 09:04:11.559503,USC
17148,7911,USC,2024-10-18 12:54:29.170175,USC
17149,7300,USC,2024-10-18 13:46:12.961374,USC
17150,8996,Tageseintritt,2024-10-18 15:22:28.359916,Regulär
17151,8699,Tageseintritt,2024-10-18 13:01:46.742660,Ermäßigt
17152,4213,Tageseintritt,2024-10-18 11:38:08.277091,Ermäßigt
17153,2866,USC,2024-10-18 14:42:16.243073,USC
17154,8159,USC,2024-10-18 09:36:46.637470,USC
17155,7704,USC,2024-10-18 10:49:03.090013,USC
17156,5064,USC,2024-10-18 22:01:31.429089,USC
17157,5067,USC,2024-10-18 18:42:23.627379,USC
17158,6497,USC,2024-10-18 21:20:11.166059,USC
17159,5619,USC,2024-10-18 18:01:06.458735,USC
17160,8409,Sonstige,2024-10-18 19:49:15.040853,Day Ticket
17161,7867,USC,2024-10-18 19:14:23.064715,USC
17162,6203,Tageseintritt,2024-10-18 19:29:05.024633,Ermäßigt
17163,6082,Abo,2024-10-18 19:37:07.537259,S-Abo
17164,4583,Abo,2024-10-18 20:19:34.820915,S-Abo
17165,5930,Tageseintritt,2024-10-18 19:44:27.128850,Regulär
17166,7709,USC,2024-10-18 19:33:34.769084,USC
17167,4453,Sonstige,2024-10-18 19:22:59.745347,Probemonat
17168,1783,Tageseintritt,2024-10-18 20:14:45.242684,Ermäßigt
17169,6006,USC,2024-10-18 19:29:48.960497,USC
17170,580,Tageseintritt,2024-10-18 19:21:55.336363,Regulär
17171,7143,USC,2024-10-18 19:46:32.286514,USC
17172,6590,Tageseintritt,2024-10-19 12:36:25.770974,Regulär
17173,5300,USC,2024-10-19 14:00:11.308064,USC
17174,3321,Tageseintritt,2024-10-19 12:24:45.880782,Regulär
17175,9740,USC,2024-10-19 13:25:45.117839,USC
17176,8271,USC,2024-10-19 11:01:13.522630,USC
17177,4090,USC,2024-10-19 13:04:59.701459,USC
17178,3414,Abo,2024-10-19 10:00:00.000000,S-Abo
17179,1423,USC,2024-10-19 11:28:25.971634,USC
17180,7589,Tageseintritt,2024-10-19 17:05:51.735343,Regulär
17181,1967,Tageseintritt,2024-10-19 11:31:21.390171,Ermäßigt
17182,255,USC,2024-10-19 15:47:36.465912,USC
17183,8461,USC,2024-10-19 10:55:51.391905,USC
17184,3342,Abo,2024-10-19 12:27:40.629667,M-Abo
17185,8885,USC,2024-10-19 13:20:31.375237,USC
17186,7687,USC,2024-10-19 11:11:16.565651,USC
17187,7949,Abo,2024-10-19 14:18:11.455136,L-Abo
17188,857,USC,2024-10-19 12:11:11.058979,USC
17189,3612,Tageseintritt,2024-10-19 10:50:37.614328,Regulär
17190,6969,Tageseintritt,2024-10-19 10:00:00.000000,Regulär
17191,4098,USC,2024-10-19 10:01:51.306473,USC
17192,543,Abo,2024-10-19 12:46:08.489449,L-Abo
17193,8089,Tageseintritt,2024-10-19 14:22:58.835525,Regulär
17194,9233,USC,2024-10-19 10:11:14.100196,USC
17195,7388,USC,2024-10-19 12:28:19.935525,USC
17196,8186,Tageseintritt,2024-10-19 11:19:29.477572,Ermäßigt
17197,4394,Tageseintritt,2024-10-19 10:00:00.000000,Regulär
17198,3357,USC,2024-10-19 11:41:58.546131,USC
17199,9881,Sonstige,2024-10-19 13:36:57.531757,Day Ticket
17200,7857,Tageseintritt,2024-10-19 10:00:00.000000,Ermäßigt
17201,8636,Abo,2024-10-19 11:30:47.437811,S-Abo
17202,8356,Tageseintritt,2024-10-19 13:22:26.441887,Regulär
17203,8221,USC,2024-10-19 11:57:07.693748,USC
17204,2030,Abo,2024-10-19 10:00:00.000000,M-Abo
17205,6020,Tageseintritt,2024-10-19 10:00:00.000000,Regulär
17206,1665,USC,2024-10-19 10:14:20.812293,USC
17207,1853,USC,2024-10-19 10:56:33.756949,USC
17208,2875,Tageseintritt,2024-10-19 11:30:30.542106,Ermäßigt
17209,9403,USC,2024-10-19 10:00:00.000000,USC
17210,2910,Tageseintritt,2024-10-19 10:00:00.000000,Regulär
17211,4562,USC,2024-10-19 11:32:29.096248,USC
17212,7420,USC,2024-10-19 10:47:51.241332,USC
17213,2468,Abo,2024-10-19 14:16:09.610345,L-Abo
17214,1528,Tageseintritt,2024-10-19 12:15:31.498075,Regulär
17215,8670,Sonstige,2024-10-19 12:25:32.764062,Day Ticket
17216,3677,USC,2024-10-19 14:49:43.253036,USC
17217,8498,USC,2024-10-19 12:30:11.167627,USC
17218,1150,USC,2024-10-19 11:24:52.830076,USC
17219,2685,USC,2024-10-19 11:27:53.578336,USC
17220,4218,Abo,2024-10-19 17:07:20.773949,M-Abo
17221,1342,Tageseintritt,2024-10-19 15:12:40.003473,Regulär
17222,9947,USC,2024-10-19 11:21:09.752973,USC
17223,8098,USC,2024-10-19 12:08:22.092036,USC
17224,939,USC,2024-10-19 10:00:00.000000,USC
17225,661,USC,2024-10-19 13:01:46.680767,USC
17226,4119,USC,2024-10-19 15:54:29.724721,USC
17227,6763,USC,2024-10-19 17:58:41.469665,USC
17228,6734,Tageseintritt,2024-10-19 14:22:16.970246,Regulär
17229,5048,Tageseintritt,2024-10-19 16:46:45.528407,Regulär
17230,9178,USC,2024-10-19 18:31:37.657380,USC
17231,6559,USC,2024-10-19 15:31:52.579121,USC
17232,9115,Abo,2024-10-19 17:02:53.459746,S-Abo
17233,2163,USC,2024-10-19 16:45:38.023859,USC
17234,9000,Sonstige,2024-10-19 15:41:05.377778,Day Ticket
17235,3860,USC,2024-10-19 14:35:03.670321,USC
17236,975,Abo,2024-10-19 18:22:27.288563,S-Abo
17237,2861,USC,2024-10-19 18:23:31.027026,USC
17238,6075,USC,2024-10-19 18:12:44.474049,USC
17239,1744,Tageseintritt,2024-10-19 16:37:02.846158,Regulär
17240,9579,USC,2024-10-19 16:55:36.337259,USC
17241,7709,USC,2024-10-19 19:07:22.201084,USC
17242,454,USC,2024-10-19 19:24:26.056185,USC
17243,2881,Sonstige,2024-10-19 14:15:01.758197,Day Ticket
17244,5945,Tageseintritt,2024-10-19 19:14:20.692065,Regulär
17245,6048,USC,2024-10-19 17:56:25.843193,USC
17246,2486,USC,2024-10-19 16:08:45.470153,USC
17247,2458,USC,2024-10-19 17:43:45.288846,USC
17248,3755,USC,2024-10-19 18:52:49.786269,USC
17249,1697,USC,2024-10-19 18:13:23.828794,USC
17250,4211,USC,2024-10-19 16:31:17.591273,USC
17251,444,USC,2024-10-19 18:14:10.462973,USC
17252,4960,Abo,2024-10-19 15:10:59.472822,S-Abo
17253,5491,USC,2024-10-19 17:17:50.483419,USC
17254,3169,Tageseintritt,2024-10-19 19:43:41.885706,Regulär
17255,85,USC,2024-10-19 18:18:37.852708,USC
17256,6889,USC,2024-10-19 19:46:41.371431,USC
17257,2357,Abo,2024-10-19 15:28:42.490000,S-Abo
17258,205,USC,2024-10-19 20:35:39.872220,USC
17259,2288,Abo,2024-10-19 18:46:20.807087,L-Abo
17260,6302,Tageseintritt,2024-10-19 19:53:30.332565,Regulär
17261,835,USC,2024-10-19 18:34:18.391060,USC
17262,668,USC,2024-10-19 17:47:08.434940,USC
17263,7623,USC,2024-10-19 20:10:35.352457,USC
17264,5046,Abo,2024-10-19 20:19:49.578460,L-Abo Fremdhalle
17265,5908,Tageseintritt,2024-10-19 19:28:09.034449,Regulär
17266,3372,USC,2024-10-19 20:07:19.578506,USC
17267,5937,USC,2024-10-19 19:53:41.296529,USC
17268,5161,USC,2024-10-19 20:01:36.261534,USC
17269,464,USC,2024-10-19 20:31:52.316124,USC
17270,6936,Tageseintritt,2024-10-19 20:49:24.237091,Regulär
17271,1386,USC,2024-10-19 20:09:21.932674,USC
17272,908,Tageseintritt,2024-10-19 20:23:48.959373,Regulär
17273,645,USC,2024-10-19 19:25:52.969949,USC
17274,2561,USC,2024-10-19 21:21:04.258034,USC
17275,2706,USC,2024-10-19 20:47:01.715938,USC
17276,7460,USC,2024-10-19 19:19:44.008719,USC
17277,8981,Tageseintritt,2024-10-19 18:54:27.515999,Regulär
17278,8414,USC,2024-10-19 21:33:25.049096,USC
17279,2774,Tageseintritt,2024-10-20 15:12:34.603580,Ermäßigt
17280,4806,Tageseintritt,2024-10-20 12:42:35.899194,Regulär
17281,4106,USC,2024-10-20 13:53:13.066889,USC
17282,1245,USC,2024-10-20 12:22:44.473258,USC
17283,3736,USC,2024-10-20 10:00:00.000000,USC
17284,3881,USC,2024-10-20 10:00:00.000000,USC
17285,5475,USC,2024-10-20 16:05:27.421453,USC
17286,2113,Tageseintritt,2024-10-20 15:16:53.104589,Ermäßigt
17287,5679,USC,2024-10-20 10:19:55.470770,USC
17288,978,Tageseintritt,2024-10-20 12:12:47.625486,Ermäßigt
17289,893,Sonstige,2024-10-20 11:46:18.212710,Day Ticket
17290,867,USC,2024-10-20 10:00:00.000000,USC
17291,1554,USC,2024-10-20 10:36:16.296224,USC
17292,3756,Abo,2024-10-20 10:27:02.591531,L-Abo Fremdhalle
17293,2830,USC,2024-10-20 12:48:12.949117,USC
17294,5385,USC,2024-10-20 13:01:13.046304,USC
17295,2891,Abo,2024-10-20 11:42:41.220023,L-Abo
17296,2929,Tageseintritt,2024-10-20 10:00:00.000000,Regulär
17297,4201,Sonstige,2024-10-20 16:16:03.908390,Day Ticket
17298,3042,Abo,2024-10-20 14:43:22.212569,L-Abo
17299,4880,USC,2024-10-20 10:30:12.300369,USC
17300,6196,Tageseintritt,2024-10-20 10:25:38.214804,Ermäßigt
17301,1615,USC,2024-10-20 12:34:35.347199,USC
17302,7454,USC,2024-10-20 15:30:03.008748,USC
17303,7740,USC,2024-10-20 11:57:09.906908,USC
17304,2581,Tageseintritt,2024-10-20 11:48:23.422932,Regulär
17305,1766,USC,2024-10-20 13:06:33.343525,USC
17306,4172,USC,2024-10-20 13:24:34.847853,USC
17307,6491,USC,2024-10-20 10:47:23.743811,USC
17308,6808,Tageseintritt,2024-10-20 10:45:35.052246,Ermäßigt
17309,8339,USC,2024-10-20 11:24:06.295312,USC
17310,369,Abo,2024-10-20 12:00:08.213683,S-Abo
17311,8521,Abo,2024-10-20 10:01:47.815457,L-Abo
17312,4883,USC,2024-10-20 12:47:15.303069,USC
17313,6921,USC,2024-10-20 10:31:20.168987,USC
17314,9241,USC,2024-10-20 11:31:45.857562,USC
17315,6061,USC,2024-10-20 13:55:25.961400,USC
17316,4825,USC,2024-10-20 14:32:03.210721,USC
17317,2626,USC,2024-10-20 15:21:57.581143,USC
17318,6135,Abo,2024-10-20 10:00:00.000000,L-Abo
17319,903,Tageseintritt,2024-10-20 12:26:02.592607,Regulär
17320,7994,USC,2024-10-20 11:52:56.592150,USC
17321,8236,USC,2024-10-20 10:01:13.470728,USC
17322,1921,Sonstige,2024-10-20 11:50:26.625791,Day Ticket
17323,1988,USC,2024-10-20 12:20:22.320167,USC
17324,5578,USC,2024-10-20 13:20:03.495338,USC
17325,70,USC,2024-10-20 12:48:19.266206,USC
17326,780,USC,2024-10-20 14:10:11.716893,USC
17327,5052,Sonstige,2024-10-20 10:00:00.000000,Day Ticket
17328,3240,USC,2024-10-20 10:55:18.836555,USC
17329,3874,Sonstige,2024-10-20 10:18:28.729021,Day Ticket
17330,7246,Sonstige,2024-10-20 12:12:45.562188,Day Ticket
17331,9343,USC,2024-10-20 10:00:00.000000,USC
17332,7750,Abo,2024-10-20 11:36:16.457682,L-Abo
17333,4090,USC,2024-10-20 10:25:59.788988,USC
17334,4138,USC,2024-10-20 15:12:52.823866,USC
17335,2725,Tageseintritt,2024-10-20 14:41:28.905231,Regulär
17336,5146,USC,2024-10-20 10:00:00.000000,USC
17337,1424,Abo,2024-10-20 11:49:42.062200,S-Abo
17338,2587,Tageseintritt,2024-10-20 12:33:37.725640,Regulär
17339,4230,Tageseintritt,2024-10-20 10:00:00.000000,Regulär
17340,9813,USC,2024-10-20 12:05:35.958707,USC
17341,5332,USC,2024-10-20 11:14:52.236432,USC
17342,1593,Tageseintritt,2024-10-20 10:55:26.033993,Regulär
17343,1538,Tageseintritt,2024-10-20 11:14:53.231481,Ermäßigt
17344,9694,Tageseintritt,2024-10-20 16:02:54.363418,Regulär
17345,9625,USC,2024-10-20 16:26:51.349798,USC
17346,9554,USC,2024-10-20 20:46:44.489472,USC
17347,3228,Abo,2024-10-20 17:51:03.916898,L-Abo
17348,1540,USC,2024-10-20 17:50:25.975148,USC
17349,891,Tageseintritt,2024-10-20 13:44:57.503763,Ermäßigt
17350,7885,Abo,2024-10-20 20:51:46.395341,S-Abo
17351,6637,Tageseintritt,2024-10-20 13:12:38.372040,Regulär
17352,2906,USC,2024-10-20 19:45:22.896502,USC
17353,9230,USC,2024-10-20 19:03:34.450223,USC
17354,7449,USC,2024-10-20 15:26:26.169834,USC
17355,1540,USC,2024-10-20 17:36:17.064568,USC
17356,5051,USC,2024-10-20 18:55:07.739133,USC
17357,9487,USC,2024-10-20 18:25:54.503271,USC
17358,989,Tageseintritt,2024-10-20 15:44:17.475576,Regulär
17359,6780,Sonstige,2024-10-20 17:38:43.040348,Boulderbuddy
17360,1804,USC,2024-10-20 14:59:28.600775,USC
17361,5251,USC,2024-10-20 16:05:18.307292,USC
17362,9821,USC,2024-10-20 19:12:24.614653,USC
17363,4613,Abo,2024-10-20 18:22:36.960947,S-Abo
17364,1256,USC,2024-10-20 12:43:27.310674,USC
17365,2703,Tageseintritt,2024-10-20 15:36:04.355800,Ermäßigt
17366,849,Tageseintritt,2024-10-20 13:10:03.532330,Ermäßigt
17367,7618,USC,2024-10-20 19:58:08.673046,USC
17368,9599,Sonstige,2024-10-20 15:16:28.358606,Boulderbuddy
17369,1665,Sonstige,2024-10-20 13:30:32.505719,Boulderbuddy
17370,2869,USC,2024-10-20 18:03:08.273333,USC
17371,5702,Tageseintritt,2024-10-20 17:30:16.172701,Ermäßigt
17372,3508,Sonstige,2024-10-20 15:38:30.571871,Boulderbuddy
17373,2164,USC,2024-10-20 17:24:04.229978,USC
17374,9952,USC,2024-10-20 17:37:54.545916,USC
17375,3906,Abo,2024-10-20 19:03:06.928053,L-Abo
17376,5655,USC,2024-10-20 16:04:54.392757,USC
17377,9146,USC,2024-10-20 17:37:13.082095,USC
17378,7560,Abo,2024-10-20 20:24:59.769305,S-Abo
17379,8551,USC,2024-10-20 12:22:17.496215,USC
17380,5910,Tageseintritt,2024-10-20 14:27:15.692894,Regulär
17381,8337,USC,2024-10-20 18:16:09.030053,USC
17382,5479,Sonstige,2024-10-20 16:45:43.715786,Day Ticket
17383,5399,Abo,2024-10-20 19:51:11.951128,S-Abo
17384,5969,USC,2024-10-20 18:20:09.938049,USC
17385,4917,Tageseintritt,2024-10-20 19:19:55.946001,Regulär
17386,8947,USC,2024-10-20 21:06:44.868503,USC
17387,9184,USC,2024-10-20 19:49:59.843606,USC
17388,5447,Abo,2024-10-20 21:06:40.688839,S-Abo
17389,7504,USC,2024-10-20 19:51:06.238443,USC
17390,6928,Tageseintritt,2024-10-20 18:10:03.452221,Regulär
17391,3767,USC,2024-10-20 19:25:09.757686,USC
17392,8110,Tageseintritt,2024-10-20 18:20:38.346805,Regulär
17393,4260,Abo,2024-10-20 18:46:52.076778,S-Abo
17394,3778,Sonstige,2024-10-20 20:54:11.026501,Probemonat
17395,5091,Tageseintritt,2024-10-20 19:30:18.823504,Regulär
17396,9891,Abo,2024-10-20 21:52:19.475676,M-Abo
17397,494,USC,2024-10-20 18:40:53.532017,USC
17398,1925,USC,2024-10-20 21:02:45.798479,USC
17399,4345,USC,2024-10-20 20:55:35.530193,USC
17400,8730,USC,2024-10-20 19:33:10.612015,USC
17401,3873,Abo,2024-10-20 18:48:03.508988,L-Abo
17402,8630,USC,2024-10-20 17:32:49.553211,USC
17403,7236,USC,2024-10-20 19:06:57.347293,USC
17404,9768,Abo,2024-10-20 21:21:59.820998,M-Abo
17405,1119,Sonstige,2024-10-20 19:56:51.994040,Boulderbuddy
17406,3812,USC,2024-10-20 18:33:13.258176,USC
17407,824,USC,2024-10-20 18:48:19.857323,USC
17408,7595,USC,2024-10-20 19:40:17.160993,USC
17409,750,USC,2024-10-21 16:33:46.637931,USC
17410,5999,USC,2024-10-21 14:07:54.895814,USC
17411,1965,USC,2024-10-21 18:40:45.078500,USC
17412,4118,USC,2024-10-21 18:21:55.857192,USC
17413,7489,USC,2024-10-21 20:43:18.523108,USC
17414,3566,Tageseintritt,2024-10-21 19:20:39.883086,Ermäßigt
17415,9699,Tageseintritt,2024-10-21 17:35:20.756203,Regulär
17416,5604,USC,2024-10-21 19:27:52.109782,USC
17417,3435,Abo,2024-10-21 18:08:09.224277,L-Abo
17418,6956,USC,2024-10-21 18:43:23.023682,USC
17419,1484,USC,2024-10-21 17:42:15.073345,USC
17420,9208,Tageseintritt,2024-10-21 19:48:26.758027,Ermäßigt
17421,557,USC,2024-10-21 14:23:43.052392,USC
17422,3881,Sonstige,2024-10-21 16:16:33.928577,Probemonat
17423,1732,USC,2024-10-21 15:55:48.792050,USC
17424,5594,Tageseintritt,2024-10-21 16:14:43.685431,Regulär
17425,8306,Abo,2024-10-21 21:35:13.325695,L-Abo
17426,4559,Tageseintritt,2024-10-21 14:34:26.849976,Regulär
17427,5183,USC,2024-10-21 20:16:33.128745,USC
17428,4912,USC,2024-10-21 15:50:21.338096,USC
17429,380,USC,2024-10-21 17:59:43.798715,USC
17430,7853,USC,2024-10-21 20:07:58.574089,USC
17431,1462,USC,2024-10-21 20:09:29.618115,USC
17432,4931,USC,2024-10-21 20:03:48.873927,USC
17433,3622,USC,2024-10-21 16:21:06.220022,USC
17434,9059,Tageseintritt,2024-10-21 19:07:04.751398,Regulär
17435,7910,Abo,2024-10-21 17:55:11.994910,M-Abo
17436,6139,USC,2024-10-21 16:23:14.016144,USC
17437,7835,USC,2024-10-21 18:11:10.149378,USC
17438,7577,USC,2024-10-21 15:43:39.215819,USC
17439,8913,USC,2024-10-21 14:39:49.760327,USC
17440,583,USC,2024-10-21 17:19:48.535226,USC
17441,5815,Tageseintritt,2024-10-21 16:03:25.096408,Ermäßigt
17442,6841,USC,2024-10-21 13:58:44.343418,USC
17443,5110,USC,2024-10-21 12:25:10.806045,USC
17444,4839,Tageseintritt,2024-10-21 18:21:51.284523,Regulär
17445,5732,USC,2024-10-21 17:04:48.655987,USC
17446,9613,Abo,2024-10-21 17:16:19.178132,S-Abo
17447,782,USC,2024-10-21 17:54:49.373224,USC
17448,9149,Tageseintritt,2024-10-21 19:03:01.609910,Regulär
17449,2153,USC,2024-10-21 16:13:28.831870,USC
17450,5054,Tageseintritt,2024-10-21 15:17:53.098540,Regulär
17451,7167,Sonstige,2024-10-21 12:25:40.237578,Day Ticket
17452,4641,USC,2024-10-21 10:37:01.749636,USC
17453,8509,USC,2024-10-21 13:22:07.187578,USC
17454,5975,Abo,2024-10-21 12:37:03.153996,S-Abo
17455,8352,Abo,2024-10-21 11:31:59.068700,L-Abo
17456,9691,USC,2024-10-21 12:48:21.094157,USC
17457,7435,USC,2024-10-21 12:27:54.952942,USC
17458,6341,Tageseintritt,2024-10-21 10:27:57.818009,Regulär
17459,7755,Tageseintritt,2024-10-21 11:37:19.458419,Ermäßigt
17460,1172,USC,2024-10-21 10:42:33.607172,USC
17461,5847,Abo,2024-10-21 11:50:27.050426,L-Abo
17462,8063,Abo,2024-10-21 14:48:53.191502,L-Abo
17463,2068,USC,2024-10-21 16:14:43.763345,USC
17464,1541,Tageseintritt,2024-10-21 12:48:54.466973,Ermäßigt
17465,9195,USC,2024-10-21 21:23:12.393007,USC
17466,6926,USC,2024-10-21 20:23:55.945755,USC
17467,4266,USC,2024-10-21 19:27:56.496884,USC
17468,7828,USC,2024-10-21 20:59:24.710948,USC
17469,2984,USC,2024-10-21 19:25:03.675738,USC
17470,8940,Tageseintritt,2024-10-21 21:42:02.519124,Regulär
17471,6884,Tageseintritt,2024-10-21 19:27:44.874636,Regulär
17472,5343,USC,2024-10-21 19:47:54.219415,USC
17473,3683,USC,2024-10-21 19:58:34.938297,USC
17474,602,Abo,2024-10-21 19:02:53.899632,L-Abo
17475,9821,USC,2024-10-21 19:39:29.988723,USC
17476,7756,USC,2024-10-21 19:22:54.064989,USC
17477,6609,USC,2024-10-21 17:49:48.292225,USC
17478,3341,USC,2024-10-21 21:03:42.587670,USC
17479,547,USC,2024-10-22 18:37:21.517053,USC
17480,9428,Tageseintritt,2024-10-22 18:55:49.128805,Regulär
17481,5865,USC,2024-10-22 17:42:56.256007,USC
17482,6847,USC,2024-10-22 17:57:01.263409,USC
17483,2155,USC,2024-10-22 17:03:47.519289,USC
17484,4656,USC,2024-10-22 18:33:15.539809,USC
17485,2780,USC,2024-10-22 15:56:32.635034,USC
17486,3408,USC,2024-10-22 13:11:42.811971,USC
17487,9187,USC,2024-10-22 17:16:05.659263,USC
17488,6421,USC,2024-10-22 18:13:35.185285,USC
17489,632,USC,2024-10-22 17:38:08.033228,USC
17490,5671,USC,2024-10-22 18:37:21.851872,USC
17491,5501,Tageseintritt,2024-10-22 17:00:36.596944,Regulär
17492,1092,Tageseintritt,2024-10-22 13:51:45.231800,Ermäßigt
17493,7388,Sonstige,2024-10-22 14:28:32.330131,Probemonat
17494,4517,USC,2024-10-22 19:17:29.900497,USC
17495,8990,Tageseintritt,2024-10-22 20:28:39.047543,Regulär
17496,1953,USC,2024-10-22 16:05:01.376484,USC
17497,7221,Tageseintritt,2024-10-22 17:52:17.450430,Regulär
17498,4116,USC,2024-10-22 13:23:09.395541,USC
17499,2506,USC,2024-10-22 20:09:44.918600,USC
17500,5403,USC,2024-10-22 20:34:26.836651,USC
17501,8163,USC,2024-10-22 17:32:03.818481,USC
17502,592,Tageseintritt,2024-10-22 18:22:56.804741,Ermäßigt
17503,9024,USC,2024-10-22 14:15:13.413792,USC
17504,2143,USC,2024-10-22 13:59:13.787801,USC
17505,5249,USC,2024-10-22 16:42:19.475634,USC
17506,6049,USC,2024-10-22 17:46:09.156484,USC
17507,9192,Tageseintritt,2024-10-22 18:03:14.928143,Regulär
17508,5290,Tageseintritt,2024-10-22 18:27:45.526774,Regulär
17509,560,Abo,2024-10-22 19:22:48.949727,L-Abo Fremdhalle
17510,3147,Tageseintritt,2024-10-22 16:06:19.410374,Regulär
17511,4406,USC,2024-10-22 16:30:32.828832,USC
17512,5862,USC,2024-10-22 18:25:47.074930,USC
17513,2251,USC,2024-10-22 18:55:11.876190,USC
17514,6637,Tageseintritt,2024-10-22 18:42:57.543596,Regulär
17515,2110,USC,2024-10-22 19:04:22.418535,USC
17516,5308,Tageseintritt,2024-10-22 12:35:15.201505,Regulär
17517,4637,USC,2024-10-22 12:39:37.200016,USC
17518,5158,USC,2024-10-22 10:51:47.243395,USC
17519,3360,Tageseintritt,2024-10-22 08:00:00.000000,Regulär
17520,3616,USC,2024-10-22 11:30:11.192820,USC
17521,8232,Abo,2024-10-22 13:56:41.554317,S-Abo
17522,8139,Sonstige,2024-10-22 12:04:24.804772,Day Ticket
17523,5004,USC,2024-10-22 13:50:12.795052,USC
17524,6331,Tageseintritt,2024-10-22 11:53:46.556262,Regulär
17525,6698,Tageseintritt,2024-10-22 11:29:56.888043,Regulär
